meal_id,meal_name,cuisine,meal_type,diet_type,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,serving_size_g,cooking_method,prep_time_min,cook_time_min,rating,is_healthy,image_url,macro_kcal,kcal_diff_pct,implausible,cal_per_100g,score_cal,score_sodium,score_sugar,score_fiber,pct_p,pct_c,pct_f,score_macro,health_score
137,Network Pasta,American,Breakfast,Low-Carb,772.0,45.4,115.8,31.3,29.1,13.8,2356.0,287.0,344.0,Grilled,16.0,104.0,4.8,0,https://example.com/images/meal_137.jpg,926.5,0.20012953367875647,False,224.41860465116278,0.046666666666666634,0.0,0.44799999999999995,1.0,19.600647598488933,49.994603345925526,30.404749055585533,0.9933441266414822,49.76021586616298
141,Safe Stew,Indian,Snack,Paleo,980.0,36.5,87.1,30.5,29.1,49.8,1505.0,150.0,439.0,Boiled,54.0,44.0,4.4,0,https://example.com/images/meal_141.jpg,768.9,0.21540816326530615,False,223.2346241457859,0.0,0.0,0.0,1.0,18.988164910911692,45.311483938093374,35.70035115099493,0.9714635626652793,39.429271253305586
143,Return Curry,American,Lunch,Low-Carb,778.0,69.5,0.8,36.5,20.6,1.8,1460.0,293.0,419.0,Grilled,18.0,26.0,5.0,0,https://example.com/images/meal_143.jpg,609.7,0.2163239074550128,False,185.68019093078757,0.036666666666666625,0.026666666666666616,0.9279999999999999,1.0,45.59619484992619,0.5248482860423158,53.878956864031494,0.17541413810070525,43.33494942868077
145,Add Stew,Thai,Dinner,Paleo,1043.0,32.1,130.5,29.2,13.6,30.6,692.0,147.0,274.0,Roasted,5.0,38.0,3.4,0,https://example.com/images/meal_145.jpg,913.2,0.1244487056567593,False,380.6569343065693,0.0,0.5386666666666666,0.0,0.86,14.060446780551905,57.16162943495401,28.777923784494085,0.8649802890932983,45.2729391151993
146,Actually Rice,American,Dinner,Low-Carb,885.0,45.3,71.6,51.6,23.3,4.9,1726.0,111.0,289.0,Baked,53.0,120.0,3.8,0,https://example.com/images/meal_146.jpg,932.0,0.05310734463276836,False,306.2283737024222,0.0,0.0,0.804,1.0,19.44206008583691,30.729613733905577,49.82832618025751,0.5890557939914162,47.86111587982832
147,We Salad,Mediterranean,Dinner,Low-Carb,851.0,46.4,113.0,16.5,21.1,43.2,2111.0,22.0,415.0,Roasted,45.0,19.0,3.9,0,https://example.com/images/meal_147.jpg,786.1,0.07626321974148058,False,205.06024096385542,0.0,0.0,0.0,1.0,23.610227706398675,57.499045922910575,18.890726370690754,0.9398613407963362,38.79722681592672
149,Leg Rice,Italian,Breakfast,Keto,783.0,6.1,121.0,6.4,22.3,1.8,764.0,72.0,178.0,Steamed,36.0,46.0,1.6,0,https://example.com/images/meal_149.jpg,566.0,0.2771392081736909,False,439.88764044943827,0.02833333333333332,0.4906666666666667,0.9279999999999999,1.0,4.31095406360424,85.51236749116607,10.176678445229683,0.24146054181389873,53.76921083627797
150,Pick Rice,Thai,Lunch,Vegan,1110.0,22.1,97.4,21.4,4.0,12.6,1187.0,107.0,306.0,Grilled,30.0,32.0,4.4,0,https://example.com/images/meal_150.jpg,670.6,0.3958558558558558,False,362.7450980392157,0.0,0.20866666666666667,0.496,0.0,13.182224873247838,58.09722636444975,28.72054876230241,0.8347499751466348,30.78833283626603
151,Member Curry,Japanese,Breakfast,Vegan,1106.0,50.4,96.4,9.4,12.3,26.8,50.0,293.0,470.0,Steamed,27.0,94.0,3.7,0,https://example.com/images/meal_151.jpg,671.8000000000001,0.3925858951175406,False,235.31914893617022,0.0,0.9666666666666667,0.0,0.7300000000000001,30.008931229532593,57.39803512950282,12.593033640964574,0.8365833085243626,50.66499950382058
153,Still Rice,American,Lunch,Vegan,1068.0,71.0,79.0,39.9,11.1,23.1,1393.0,6.0,258.0,Baked,8.0,103.0,1.5,0,https://example.com/images/meal_153.jpg,959.0999999999999,0.10196629213483155,False,413.95348837209303,0.0,0.07133333333333336,0.07599999999999996,0.61,29.61109373370869,32.947554999478676,37.44135126681264,0.8417700622111006,31.982067910888677
156,Heart Stew,Japanese,Snack,Keto,835.0,42.1,29.0,20.9,5.5,27.1,1291.0,131.0,311.0,Grilled,47.0,99.0,1.5,0,https://example.com/images/meal_156.jpg,472.5,0.4341317365269461,False,268.4887459807074,0.0,0.1393333333333333,0.0,0.05,35.64021164021164,24.55026455026455,39.8095238095238,0.6516754850088184,16.820176366843036
158,Interesting Rice,Japanese,Lunch,Balanced,1119.0,58.5,119.9,34.3,7.5,42.5,1137.0,192.0,278.0,Steamed,16.0,91.0,3.2,0,https://example.com/images/meal_158.jpg,1022.3,0.08641644325290442,False,402.5179856115108,0.0,0.242,0.0,0.25,22.88956275066028,46.91382177443021,30.196615474909517,1.0,29.84
159,With Rice,Mexican,Dinner,Vegetarian,852.0,27.1,90.4,36.4,18.6,40.1,1897.0,2.0,491.0,Raw,17.0,74.0,1.7,0,https://example.com/images/meal_159.jpg,797.5999999999999,0.06384976525821606,False,173.52342158859472,0.0,0.0,0.0,1.0,13.590772316950856,45.33600802407223,41.07321965897693,0.791959210966232,35.839184219324636
162,Leave Wrap,Japanese,Breakfast,Paleo,1055.0,9.0,100.7,45.8,14.0,15.4,100.0,30.0,394.0,Raw,8.0,61.0,1.9,0,https://example.com/images/meal_162.jpg,851.0,0.1933649289099526,False,267.7664974619289,0.0,0.9333333333333333,0.384,0.9,4.230317273795535,47.332549941245595,48.43713278495887,0.5132197414806111,54.61106149627889
163,Old Curry,American,Lunch,Vegetarian,1175.0,29.7,106.3,31.3,28.3,10.0,2142.0,105.0,121.0,Boiled,5.0,68.0,1.5,0,https://example.com/images/meal_163.jpg,825.7,0.2972765957446808,False,971.0743801652892,0.0,0.0,0.6,1.0,14.387792176335228,51.49570061765773,34.11650720600702,0.9064632029389205,50.12926405877841
166,Lead Stew,Chinese,Lunch,Balanced,634.0,12.6,61.2,2.6,0.9,26.0,2407.0,41.0,149.0,Baked,53.0,31.0,2.0,0,https://example.com/images/meal_166.jpg,318.59999999999997,0.49747634069400637,False,425.50335570469804,0.2766666666666666,0.0,0.0,0.0,15.819209039548024,76.83615819209041,7.344632768361584,0.38606403013182683,13.254613935969866
167,Prove Rice,Mediterranean,Lunch,Paleo,595.0,6.0,31.4,51.6,14.2,31.9,2266.0,138.0,182.0,Steamed,50.0,68.0,3.7,0,https://example.com/images/meal_167.jpg,614.0,0.031932773109243695,False,326.9230769230769,0.3416666666666667,0.0,0.0,0.9199999999999999,3.908794788273615,20.45602605863192,75.63517915309447,0.07274701411509221,26.688273615635183
169,Other Soup,Thai,Lunch,Vegan,693.0,40.7,73.6,32.0,25.1,26.4,2121.0,241.0,258.0,Steamed,27.0,63.0,4.8,0,https://example.com/images/meal_169.jpg,745.2,0.07532467532467539,False,268.6046511627907,0.17833333333333334,0.0,0.0,1.0,21.846484165324746,39.50617283950616,38.64734299516908,0.930980497405618,42.186276614779025
174,Air Stew,Mediterranean,Dinner,Balanced,981.0,51.3,73.4,15.9,26.0,44.0,465.0,144.0,190.0,Raw,41.0,78.0,3.6,0,https://example.com/images/meal_174.jpg,641.9,0.34566768603465853,False,516.3157894736842,0.0,0.69,0.0,1.0,31.967596198784857,45.73921171522045,22.293192085994704,1.0,53.800000000000004
177,Easy Wrap,American,Breakfast,Low-Carb,1049.0,76.8,135.3,57.0,25.4,17.7,2440.0,282.0,328.0,Steamed,35.0,73.0,4.0,0,https://example.com/images/meal_177.jpg,1361.4,0.29780743565300294,False,319.8170731707317,0.0,0.0,0.29200000000000004,1.0,22.565006610841778,39.75319524019392,37.681798148964305,0.9511899515204935,44.86379903040987
178,Candidate Curry,Mexican,Dinner,Vegetarian,674.0,73.8,98.1,13.8,3.3,34.3,1204.0,15.0,177.0,Grilled,55.0,31.0,4.0,0,https://example.com/images/meal_178.jpg,811.8,0.2044510385756676,False,380.7909604519774,0.20999999999999996,0.19733333333333336,0.0,0.0,36.36363636363637,48.33702882483371,15.299334811529935,0.8989283074648928,26.125232815964523
180,Official Stew,Mediterranean,Lunch,Balanced,598.0,56.9,85.0,6.9,28.2,43.1,838.0,128.0,437.0,Grilled,26.0,54.0,2.0,0,https://example.com/images/meal_180.jpg,629.7,0.053010033444816126,False,136.8421052631579,0.33666666666666667,0.44133333333333336,0.0,1.0,36.14419564872161,53.99396538033984,9.86183897093854,0.8119607220369488,51.799214440738986
183,Professional Wrap,Japanese,Dinner,Paleo,1116.0,36.8,102.7,13.2,26.3,5.4,1106.0,179.0,423.0,Roasted,42.0,32.0,4.9,0,https://example.com/images/meal_183.jpg,676.8,0.39354838709677425,False,263.82978723404256,0.0,0.2626666666666667,0.784,1.0,21.749408983451538,60.69739952718677,17.5531914893617,0.8642631993695823,58.21859732072498
186,Give Pasta,Mediterranean,Snack,Vegan,672.0,25.2,126.3,2.3,5.5,1.4,821.0,163.0,231.0,Steamed,54.0,51.0,2.2,1,https://example.com/images/meal_186.jpg,626.7,0.06741071428571421,False,290.90909090909093,0.21333333333333337,0.45266666666666666,0.944,0.05,16.084250837721395,80.61273336524653,3.3030157970320726,0.3231211105792245,39.662422211584484
187,Your Pasta,Italian,Lunch,Vegan,671.0,56.1,88.1,15.9,16.0,43.3,50.0,290.0,354.0,Grilled,55.0,41.0,2.9,0,https://example.com/images/meal_187.jpg,719.9,0.07287630402384497,False,189.54802259887003,0.21499999999999997,0.9666666666666667,0.0,1.0,31.170995971662734,48.95124322822614,19.877760800111126,0.9979626800018521,63.59258693337038
188,Sound Stew,Chinese,Snack,Vegetarian,941.0,52.8,50.8,51.8,23.0,1.0,2451.0,184.0,351.0,Roasted,17.0,35.0,4.9,0,https://example.com/images/meal_188.jpg,880.5999999999999,0.06418703506907555,False,268.0911680911681,0.0,0.0,0.96,1.0,23.983647513059278,23.07517601635249,52.94117647058824,0.4188999924294042,47.57799984858808
191,Just Stew,American,Lunch,Balanced,1004.0,43.1,110.8,47.9,9.6,46.9,172.0,61.0,188.0,Raw,41.0,84.0,4.7,0,https://example.com/images/meal_191.jpg,1046.7,0.042529880478087694,False,534.0425531914893,0.0,0.8853333333333333,0.0,0.45999999999999996,16.47081303143212,42.34260055412248,41.1865864144454,0.8380704436164453,43.66807553899557
192,Add Wrap,Indian,Breakfast,Vegan,444.0,45.0,29.1,17.7,28.3,10.5,103.0,37.0,446.0,Roasted,51.0,37.0,1.6,1,https://example.com/images/meal_192.jpg,455.69999999999993,0.026351351351351197,False,99.55156950672645,0.5933333333333333,0.9313333333333333,0.5800000000000001,1.0,39.499670836076376,25.543120473996055,34.95720868992759,0.684057493965328,75.7744832126399
193,Decide Salad,American,Dinner,Low-Carb,703.0,64.9,43.2,18.8,6.8,0.0,138.0,114.0,386.0,Baked,42.0,60.0,1.2,0,https://example.com/images/meal_193.jpg,601.6,0.14423897581792317,False,182.12435233160622,0.16166666666666663,0.908,1.0,0.18,43.151595744680854,28.723404255319153,28.125,0.6761968085106383,58.517269503546096
196,Purpose Sandwich,Mediterranean,Lunch,Balanced,327.0,17.1,33.5,20.4,5.4,48.2,96.0,47.0,246.0,Baked,45.0,40.0,1.5,0,https://example.com/images/meal_196.jpg,386.0,0.18042813455657492,False,132.9268292682927,0.7883333333333333,0.9359999999999999,0.0,0.040000000000000036,17.72020725388601,34.715025906735754,47.56476683937824,0.6645077720207254,48.57682210708118
197,Left Soup,Chinese,Lunch,Low-Carb,752.0,22.1,21.4,29.2,11.0,1.1,2065.0,203.0,177.0,Roasted,13.0,53.0,1.4,0,https://example.com/images/meal_197.jpg,436.8,0.41914893617021276,False,424.8587570621469,0.07999999999999996,0.0,0.956,0.6,20.238095238095237,19.597069597069595,60.16483516483516,0.3333333333333333,39.38666666666667
201,Rate Stew,Italian,Lunch,Keto,1156.0,56.7,45.5,33.5,21.9,13.7,1096.0,31.0,139.0,Roasted,42.0,98.0,3.1,0,https://example.com/images/meal_201.jpg,710.3,0.38555363321799313,False,831.6546762589928,0.0,0.2693333333333333,0.45200000000000007,1.0,31.930170350556107,25.62297620723638,42.44685344220752,0.636268712750481,47.15204092167629
202,Watch Salad,Italian,Breakfast,Balanced,555.0,44.2,67.3,8.0,0.2,39.5,2039.0,175.0,270.0,Boiled,11.0,52.0,3.6,0,https://example.com/images/meal_202.jpg,518.0,0.06666666666666667,False,205.55555555555554,0.4083333333333333,0.0,0.0,0.0,34.13127413127413,51.96911196911197,13.8996138996139,0.8983268983268983,26.13320463320463
203,Drop Stew,Italian,Dinner,Low-Carb,1001.0,73.7,74.9,47.2,23.8,7.1,808.0,245.0,204.0,Steamed,11.0,45.0,1.2,0,https://example.com/images/meal_203.jpg,1019.2,0.018181818181818226,False,490.686274509804,0.0,0.4613333333333334,0.716,1.0,28.924646781789637,29.395604395604398,41.679748822605966,0.7119309262166406,57.78528519099948
204,Writer Rice,Mexican,Snack,Balanced,922.0,16.5,92.7,50.0,21.0,39.0,892.0,273.0,245.0,Steamed,58.0,113.0,2.0,0,https://example.com/images/meal_204.jpg,886.8,0.038177874186551025,False,376.3265306122449,0.0,0.4053333333333333,0.0,1.0,7.442489851150204,41.81326116373478,50.74424898511503,0.5283040144339196,38.672746955345055
205,Majority Wrap,American,Breakfast,Balanced,826.0,77.3,69.7,36.5,15.7,7.9,2205.0,224.0,208.0,Roasted,10.0,73.0,3.6,0,https://example.com/images/meal_205.jpg,916.5,0.10956416464891042,False,397.11538461538464,0.0,0.0,0.6839999999999999,1.0,33.737043098745225,30.420076377523188,35.84288052373159,0.8262865975631933,50.205731951263864
206,Whole Stew,Mexican,Dinner,Vegan,1076.0,46.1,128.0,44.1,25.4,7.4,1235.0,184.0,437.0,Roasted,7.0,112.0,1.8,0,https://example.com/images/meal_206.jpg,1093.3,0.016078066914498097,False,246.22425629290618,0.0,0.17666666666666664,0.704,1.0,16.866367877069425,46.83069605780664,36.302936065123944,0.9260571968657579,56.13447727064849
209,In Salad,Indian,Dinner,Vegetarian,640.0,53.8,92.8,11.3,1.9,14.6,1803.0,79.0,246.0,Fried,23.0,62.0,2.0,1,https://example.com/images/meal_209.jpg,688.1,0.07515625000000004,False,260.1626016260162,0.2666666666666667,0.0,0.41600000000000004,0.0,31.274524051736662,53.94564743496585,14.779828513297485,0.9129971418882915,31.913276171099163
210,Police Wrap,Thai,Lunch,Keto,644.0,58.8,22.0,10.7,12.5,47.1,1744.0,78.0,427.0,Fried,18.0,13.0,3.4,0,https://example.com/images/meal_210.jpg,419.5,0.34860248447204967,False,150.81967213114754,0.26,0.0,0.0,0.75,56.06674612634088,20.97735399284863,22.955899880810488,0.3496225665474772,27.192451330949545
213,Per Curry,Japanese,Lunch,Low-Carb,777.0,77.7,48.7,52.8,3.8,18.8,1866.0,293.0,188.0,Grilled,59.0,53.0,3.8,0,https://example.com/images/meal_213.jpg,980.8,0.26229086229086224,False,413.2978723404255,0.03833333333333333,0.0,0.248,0.0,31.688417618270805,19.861337683523654,48.450244698205545,0.44249592169657426,14.576585100598152
214,Size Sandwich,Chinese,Snack,Vegetarian,881.0,29.6,90.7,51.1,19.1,41.4,568.0,104.0,381.0,Roasted,27.0,119.0,3.7,0,https://example.com/images/meal_214.jpg,941.1000000000001,0.06821793416572093,False,231.23359580052494,0.0,0.6213333333333333,0.0,1.0,12.581022208054405,38.550632238869404,48.86834555307618,0.6210551482307939,44.847769631282546
216,Themselves Rice,American,Dinner,Balanced,649.0,63.5,122.1,14.4,0.8,34.0,638.0,241.0,219.0,Steamed,15.0,49.0,3.5,0,https://example.com/images/meal_216.jpg,872.0,0.3436055469953775,False,296.34703196347033,0.2516666666666667,0.5746666666666667,0.0,0.0,29.128440366972473,56.0091743119266,14.862385321100916,0.897553516819572,34.47773700305811
220,Third Salad,Mexican,Snack,Keto,751.0,26.1,125.4,45.5,9.8,46.7,1976.0,252.0,164.0,Raw,20.0,63.0,2.8,0,https://example.com/images/meal_220.jpg,1015.5,0.3521970705725699,False,457.9268292682927,0.08166666666666667,0.0,0.0,0.4800000000000001,10.280649926144756,49.39438700147711,40.32496307237814,0.7492614475627769,26.218562284588877
222,Sound Wrap,American,Snack,Low-Carb,790.0,41.5,35.5,20.3,8.5,8.2,2180.0,13.0,332.0,Raw,9.0,51.0,3.7,0,https://example.com/images/meal_222.jpg,490.70000000000005,0.3788607594936708,False,237.95180722891564,0.01666666666666672,0.0,0.672,0.35,33.829223558182186,28.938251477481145,37.23252496433666,0.7784287752190747,36.34190883771483
223,Suggest Salad,Italian,Dinner,Keto,819.0,63.1,141.4,27.5,2.6,5.6,903.0,125.0,399.0,Raw,58.0,95.0,4.0,0,https://example.com/images/meal_223.jpg,1065.5,0.30097680097680096,False,205.26315789473685,0.0,0.398,0.776,0.0,23.68840919755983,53.0830595964336,23.22853120600657,1.0,43.48
225,Red Rice,Japanese,Snack,Keto,1087.0,15.4,142.3,31.4,2.0,0.7,428.0,263.0,253.0,Baked,46.0,17.0,4.4,0,https://example.com/images/meal_225.jpg,913.4000000000001,0.1597056117755289,False,429.6442687747035,0.0,0.7146666666666667,0.972,0.0,6.744033282242172,62.316619224874096,30.939347492883723,0.6571235676228012,46.875804685789355
226,Early Pasta,Mediterranean,Breakfast,Balanced,504.0,7.4,74.7,12.3,22.1,48.5,2189.0,122.0,307.0,Baked,40.0,108.0,3.9,0,https://example.com/images/meal_226.jpg,439.1,0.12876984126984123,False,164.16938110749186,0.4933333333333333,0.0,0.0,1.0,6.741061261671601,68.04828057390117,25.210658164427237,0.5615463447961738,41.09759356259014
227,Give Stew,Mexican,Breakfast,Keto,1181.0,74.7,80.2,42.8,12.0,24.2,1440.0,296.0,423.0,Steamed,13.0,58.0,4.2,0,https://example.com/images/meal_227.jpg,1004.8,0.14919559695173584,False,279.19621749408986,0.0,0.040000000000000036,0.03200000000000003,0.7,29.73726114649682,31.926751592356688,38.3359872611465,0.8098460721868364,31.636921443736725
228,Continue Wrap,Mediterranean,Breakfast,Vegan,876.0,38.7,88.2,30.2,7.9,31.2,1698.0,287.0,120.0,Fried,16.0,110.0,1.3,0,https://example.com/images/meal_228.jpg,779.4000000000001,0.11027397260273962,False,730.0,0.0,0.0,0.0,0.29000000000000004,19.861431870669747,45.265588914549646,34.8729792147806,0.9976905311778291,25.753810623556582
231,Exist Salad,Italian,Dinner,Low-Carb,815.0,54.2,58.0,6.9,25.8,7.6,2480.0,74.0,143.0,Baked,8.0,7.0,2.6,0,https://example.com/images/meal_231.jpg,510.90000000000003,0.37312883435582817,False,569.9300699300699,0.0,0.0,0.696,1.0,42.43491877079663,45.410060677236245,12.155020551967116,0.7453350296861748,48.8267005937235
234,Heavy Salad,American,Lunch,Balanced,957.0,19.5,80.8,32.4,25.3,32.0,1812.0,44.0,316.0,Fried,52.0,111.0,2.9,0,https://example.com/images/meal_234.jpg,692.8,0.27607105538140025,False,302.8481012658228,0.0,0.0,0.0,1.0,11.258660508083143,46.6512702078522,42.09006928406466,0.7361431870669747,34.722863741339495
235,Including Stew,Italian,Snack,Vegetarian,674.0,21.7,126.6,31.9,29.2,18.7,1920.0,121.0,266.0,Grilled,46.0,39.0,3.6,0,https://example.com/images/meal_235.jpg,880.3,0.3060830860534124,False,253.38345864661656,0.20999999999999996,0.0,0.252,1.0,9.86027490628195,57.52584346245598,32.61388163126207,0.7889071907304328,45.018143814608656
238,Popular Sandwich,Chinese,Snack,Vegan,845.0,77.4,27.3,59.1,5.9,48.9,2305.0,53.0,111.0,Fried,47.0,70.0,1.9,0,https://example.com/images/meal_238.jpg,950.7,0.12508875739644976,False,761.2612612612612,0.0,0.0,0.0,0.09000000000000004,32.56547806879142,11.486273272325654,55.948248658882925,0.3333333333333333,8.466666666666667
240,Identify Sandwich,Chinese,Snack,Low-Carb,819.0,33.8,75.3,16.1,5.7,36.9,1842.0,85.0,483.0,Raw,25.0,52.0,1.2,0,https://example.com/images/meal_240.jpg,581.3,0.2902319902319903,False,169.56521739130434,0.0,0.0,0.0,0.07000000000000002,23.258214347152933,51.814897643213484,24.926888009633583,1.0,21.400000000000002
242,Officer Sandwich,Chinese,Snack,Vegetarian,931.0,46.6,129.4,59.3,27.6,46.1,374.0,83.0,162.0,Boiled,33.0,77.0,2.0,0,https://example.com/images/meal_242.jpg,1237.6999999999998,0.32943071965628334,False,574.6913580246913,0.0,0.7506666666666667,0.0,1.0,15.060192292154806,41.819503918558624,43.12030378928658,0.7823314750478038,50.65996283428941
246,Choose Wrap,Chinese,Lunch,Vegan,1032.0,37.1,115.7,37.7,6.6,41.8,2087.0,284.0,173.0,Grilled,39.0,106.0,4.7,0,https://example.com/images/meal_246.jpg,950.5,0.07897286821705427,False,596.5317919075145,0.0,0.0,0.0,0.15999999999999998,15.612835349815887,48.690163072067335,35.69700157811678,0.9152638961949852,21.505277923899705
248,Outside Sandwich,Mediterranean,Lunch,Vegetarian,485.0,6.9,41.9,34.0,0.6,31.0,266.0,269.0,466.0,Boiled,39.0,93.0,4.8,0,https://example.com/images/meal_248.jpg,501.2,0.03340206185567008,False,104.07725321888412,0.525,0.8226666666666667,0.0,0.0,5.506783719074222,33.43974461292897,61.0534716679968,0.3157754722000532,33.2688427773344
249,Worker Stew,Japanese,Snack,Keto,1003.0,70.3,51.4,32.1,8.2,42.5,1867.0,61.0,467.0,Grilled,11.0,76.0,3.0,0,https://example.com/images/meal_249.jpg,775.7,0.22662013958125618,False,214.7751605995717,0.0,0.0,0.0,0.31999999999999995,36.25112801340724,26.505092174809846,37.24377981178291,0.7168364058269949,20.736728116539897
250,Democratic Sandwich,Chinese,Dinner,Paleo,1197.0,11.8,76.1,33.7,17.7,47.9,2073.0,71.0,121.0,Fried,20.0,83.0,3.8,0,https://example.com/images/meal_250.jpg,654.9,0.4528822055137845,False,989.2561983471074,0.0,0.0,0.0,1.0,7.207207207207208,46.480378683768514,46.31241410902428,0.5982465516363821,31.96493103272764
251,Support Salad,Chinese,Breakfast,Keto,788.0,49.0,49.8,6.1,3.0,3.9,690.0,70.0,463.0,Boiled,58.0,63.0,2.2,0,https://example.com/images/meal_251.jpg,450.09999999999997,0.4288071065989848,False,170.19438444924407,0.020000000000000018,0.54,0.844,0.0,43.54587869362364,44.25683181515219,12.197289491224172,0.7275235132933422,42.63047026586684
253,Him Curry,Mediterranean,Snack,Vegan,836.0,9.5,73.6,19.7,7.9,47.0,1537.0,16.0,137.0,Roasted,10.0,8.0,4.6,0,https://example.com/images/meal_253.jpg,509.69999999999993,0.39031100478468905,False,610.2189781021898,0.0,0.0,0.0,0.29000000000000004,7.455365901510694,57.759466352756526,34.785167745732785,0.7449316591459029,20.698633182918062
